RUN	com.mpbauer.serverless.samples.cloudrun.QuarkusPetclinicCloudRunNativeColdStart	quarkuspetcliniccloudrunnativecoldstart	1619868149998	 	3.5.1
USER	Google Cloud Run - Quarkus Petclinic Native - Cold Start Testing	START	1619868158481
REQUEST		Get Owner	1620041279194	1620041279327	OK	 
REQUEST		Get Owner	1620042209329	1620042209980	OK	 
REQUEST		Get Owner	1620043139982	1620043140906	OK	 
REQUEST		Get Owner	1620044070908	1620044071576	OK	 
REQUEST		Get Owner	1620045001580	1620045002384	OK	 
REQUEST		Get Owner	1620045932388	1620045933036	OK	 
REQUEST		Get Owner	1620046863038	1620046863781	OK	 
REQUEST		Get Owner	1620047793784	1620047793927	OK	 
REQUEST		Get Owner	1620048723929	1620048724582	OK	 
REQUEST		Get Owner	1620049654584	1620049655236	OK	 
REQUEST		Get Owner	1620050585238	1620050585994	OK	 
REQUEST		Get Owner	1620051515996	1620051516661	OK	 
REQUEST		Get Owner	1620052446663	1620052447319	OK	 
REQUEST		Get Owner	1620053377321	1620053377985	OK	 
REQUEST		Get Owner	1620054307988	1620054308757	OK	 
REQUEST		Get Owner	1620055238760	1620055238933	OK	 
REQUEST		Get Owner	1620056168935	1620056169726	OK	 
REQUEST		Get Owner	1620057099728	1620057099923	OK	 
REQUEST		Get Owner	1620058029924	1620058030671	OK	 
REQUEST		Get Owner	1620058960674	1620058961425	OK	 
REQUEST		Get Owner	1620059891429	1620059892249	OK	 
REQUEST		Get Owner	1620060822253	1620060823123	OK	 
REQUEST		Get Owner	1620061753125	1620061753783	OK	 
REQUEST		Get Owner	1620062683785	1620062684463	OK	 
REQUEST		Get Owner	1620063614465	1620063615146	OK	 
REQUEST		Get Owner	1620064545148	1620064545913	OK	 
REQUEST		Get Owner	1620065475916	1620065476804	OK	 
REQUEST		Get Owner	1620066406806	1620066407465	OK	 
REQUEST		Get Owner	1620067337467	1620067338116	OK	 
REQUEST		Get Owner	1620068268118	1620068268220	OK	 
REQUEST		Get Owner	1620069198222	1620069198344	OK	 
REQUEST		Get Owner	1620070128347	1620070129179	OK	 
REQUEST		Get Owner	1620071059182	1620071059836	OK	 
REQUEST		Get Owner	1620071989838	1620071989944	OK	 
REQUEST		Get Owner	1620072919946	1620072920797	OK	 
REQUEST		Get Owner	1620073850799	1620073851662	OK	 
REQUEST		Get Owner	1620074781664	1620074782424	OK	 
REQUEST		Get Owner	1620075712427	1620075713081	OK	 
REQUEST		Get Owner	1620076643083	1620076643884	OK	 
REQUEST		Get Owner	1620077573886	1620077574595	OK	 
REQUEST		Get Owner	1620078504597	1620078505252	OK	 
REQUEST		Get Owner	1620079435254	1620079436328	OK	 
REQUEST		Get Owner	1620080366330	1620080367455	OK	 
REQUEST		Get Owner	1620081297457	1620081298298	OK	 
REQUEST		Get Owner	1620082228300	1620082229408	OK	 
REQUEST		Get Owner	1620083159410	1620083160192	OK	 
REQUEST		Get Owner	1620084090194	1620084090994	OK	 
REQUEST		Get Owner	1620085020997	1620085021910	OK	 
REQUEST		Get Owner	1620085951913	1620085952772	OK	 
REQUEST		Get Owner	1620086882774	1620086883556	OK	 
REQUEST		Get Owner	1620087813559	1620087814434	OK	 
REQUEST		Get Owner	1620088744436	1620088745255	OK	 
REQUEST		Get Owner	1620089675257	1620089676045	OK	 
REQUEST		Get Owner	1620090606048	1620090606935	OK	 
REQUEST		Get Owner	1620091536938	1620091537703	OK	 
REQUEST		Get Owner	1620092467707	1620092468518	OK	 
REQUEST		Get Owner	1620093398521	1620093399414	OK	 
REQUEST		Get Owner	1620094329416	1620094330315	OK	 
REQUEST		Get Owner	1620095260319	1620095261364	OK	 
REQUEST		Get Owner	1620096191367	1620096192207	OK	 
REQUEST		Get Owner	1620097122210	1620097123047	OK	 
REQUEST		Get Owner	1620098053050	1620098053812	OK	 
REQUEST		Get Owner	1620098983814	1620098984001	OK	 
REQUEST		Get Owner	1620099914004	1620099914917	OK	 
REQUEST		Get Owner	1620100844920	1620100845931	OK	 
REQUEST		Get Owner	1620101775934	1620101776941	OK	 
REQUEST		Get Owner	1620102706944	1620102707692	OK	 
REQUEST		Get Owner	1620103637695	1620103638361	OK	 
REQUEST		Get Owner	1620104568364	1620104569436	OK	 
REQUEST		Get Owner	1620105499439	1620105500554	OK	 
REQUEST		Get Owner	1620106430557	1620106431238	OK	 
REQUEST		Get Owner	1620107361241	1620107361348	OK	 
REQUEST		Get Owner	1620108291350	1620108291513	OK	 
REQUEST		Get Owner	1620109221516	1620109222190	OK	 
REQUEST		Get Owner	1620110152193	1620110152854	OK	 
REQUEST		Get Owner	1620111082856	1620111083504	OK	 
REQUEST		Get Owner	1620112013506	1620112014157	OK	 
REQUEST		Get Owner	1620112944159	1620112944798	OK	 
REQUEST		Get Owner	1620113874801	1620113875460	OK	 
REQUEST		Get Owner	1620114805463	1620114805584	OK	 
REQUEST		Get Owner	1620115735587	1620115736415	OK	 
REQUEST		Get Owner	1620116666418	1620116667120	OK	 
REQUEST		Get Owner	1620117597123	1620117597323	OK	 
REQUEST		Get Owner	1620118527327	1620118527531	OK	 
REQUEST		Get Owner	1620119457535	1620119457659	OK	 
REQUEST		Get Owner	1620120387662	1620120388750	OK	 
REQUEST		Get Owner	1620121318752	1620121319542	OK	 
REQUEST		Get Owner	1620122249544	1620122250207	OK	 
